time,step,action,reward,entropy,state,next_state
1200.0,11,"[0.0, 0.0, 0.01]",0.002620902455425636,565.8912353515625,"[2.915431306169118e-05, -1.7305666513298943e-05, 3.524661846567087e-05, 1.8998003076746533e-05, 8.297820820478586e-06, 5.809186897409283e-06]","[2.915431306169118e-05, -2.2962603207799436e-05, 3.524661846567087e-05, 1.8998003076746533e-05, 7.974571694253849e-06, 7.094354033899861e-06]"
1320.0,12,"[-0.0, -0.0, -0.05]",-0.04175297633944343,543.6864624023438,"[2.915431306169118e-05, -2.2962603207799436e-05, 3.524661846567087e-05, 1.8998003076746533e-05, 7.974571694253849e-06, 7.094354033899861e-06]","[2.915431306169118e-05, -2.861953990229993e-05, 3.524661846567087e-05, 1.8998003076746533e-05, 1.0406248364857536e-05, 9.307055423282518e-07]"
1440.0,13,"[-0.0, -0.0, -0.05]",-0.04149885766742907,520.7974853515625,"[2.915431306169118e-05, -2.861953990229993e-05, 3.524661846567087e-05, 1.8998003076746533e-05, 1.0406248364857536e-05, 9.307055423282518e-07]","[2.915431306169118e-05, -3.4276476596800425e-05, 3.524661846567087e-05, 1.8998003076746533e-05, 1.361272051402503e-05, -4.867755504762123e-06]"
1560.0,14,"[0.0, 0.0, 0.01]",0.004417573605099312,481.978759765625,"[2.915431306169118e-05, -3.4276476596800425e-05, 3.524661846567087e-05, 1.8998003076746533e-05, 1.361272051402503e-05, -4.867755504762123e-06]","[2.915431306169118e-05, -3.993341329130092e-05, 3.524661846567087e-05, 1.8998003076746533e-05, 1.2827183610134825e-05, -3.800480311127866e-06]"
1680.0,15,"[-0.0, -0.0, -0.05]",-0.023747863680316627,411.29595947265625,"[2.915431306169118e-05, -3.993341329130092e-05, 3.524661846567087e-05, 1.8998003076746533e-05, 1.2827183610134825e-05, -3.800480311127866e-06]","[2.915431306169118e-05, -4.559034998580142e-05, 3.524661846567087e-05, 1.8998003076746533e-05, 1.741044526740645e-05, -8.585595433984887e-06]"
1800.0,16,"[-0.0, -0.05, -0.0]",-0.03146035404148885,361.37872314453125,"[2.915431306169118e-05, -4.559034998580142e-05, 3.524661846567087e-05, 1.8998003076746533e-05, 1.741044526740645e-05, -8.585595433984887e-06]","[1.590235257910428e-05, -4.8657467437151796e-05, 4.5571114993158626e-05, 1.0690221899684988e-05, 1.741044526740645e-05, -8.585595433984887e-06]"
1920.0,17,"[0.05, 0.0, 0.0]",-0.03789229938362281,328.77923583984375,"[1.590235257910428e-05, -4.8657467437151796e-05, 4.5571114993158626e-05, 1.0690221899684988e-05, 1.741044526740645e-05, -8.585595433984887e-06]","[1.590235257910428e-05, -6.499508086780733e-05, 4.902436570276162e-05, 1.6345190838117597e-05, 1.741044526740645e-05, -8.585595433984887e-06]"
2040.0,18,"[0.0, 0.0, 0.01]",0.000815571775626224,299.65875244140625,"[1.590235257910428e-05, -6.499508086780733e-05, 4.902436570276162e-05, 1.6345190838117597e-05, 1.741044526740645e-05, -8.585595433984887e-06]","[1.590235257910428e-05, -6.808073381587597e-05, 4.902436570276162e-05, 1.6345190838117597e-05, 1.6199807294562087e-05, -8.04661466899625e-06]"
2160.0,19,"[0.0, 0.05, 0.0]",-0.04407320902781858,283.70111083984375,"[1.590235257910428e-05, -6.808073381587597e-05, 4.902436570276162e-05, 1.6345190838117597e-05, 1.6199807294562087e-05, -8.04661466899625e-06]","[2.915431306169118e-05, -7.375211021487764e-05, 3.6323852898769233e-05, 2.012823605958539e-05, 1.6199807294562087e-05, -8.04661466899625e-06]"
2280.0,20,"[0.05, 0.0, 0.0]",-0.0469087177620655,275.3779602050781,"[2.915431306169118e-05, -7.375211021487764e-05, 3.6323852898769233e-05, 2.012823605958539e-05, 1.6199807294562087e-05, -8.04661466899625e-06]","[2.915431306169118e-05, -9.266100739196502e-05, 3.738038520712763e-05, 2.6669440355386438e-05, 1.6199807294562087e-05, -8.04661466899625e-06]"
2400.0,21,"[0.01, 0.0, 0.0]",-0.007681433477761602,269.13531494140625,"[2.915431306169118e-05, -9.266100739196502e-05, 3.738038520712763e-05, 2.6669440355386438e-05, 1.6199807294562087e-05, -8.04661466899625e-06]","[2.915431306169118e-05, -0.00010096833618298289, 3.7421162482373516e-05, 2.799400888141443e-05, 1.6199807294562087e-05, -8.04661466899625e-06]"
2520.0,22,"[0.0, 0.0, 0.01]",-0.007939077167929236,263.58636474609375,"[2.915431306169118e-05, -0.00010096833618298289, 3.7421162482373516e-05, 2.799400888141443e-05, 1.6199807294562087e-05, -8.04661466899625e-06]","[2.915431306169118e-05, -0.00010662527287748338, 3.7421162482373516e-05, 2.799400888141443e-05, 1.4881045863938683e-05, -8.177048006071405e-06]"
2640.0,23,"[-0.05, -0.0, -0.0]",-0.0481973329191267,258.7327575683594,"[2.915431306169118e-05, -0.00010662527287748338, 3.7421162482373516e-05, 2.799400888141443e-05, 1.4881045863938683e-05, -8.177048006071405e-06]","[2.915431306169118e-05, -9.903024908939697e-05, 3.8918483922276345e-05, 2.153942580706962e-05, 1.4881045863938683e-05, -8.177048006071405e-06]"
2760.0,24,"[-0.0, -0.0, -0.05]",-0.049998356502790275,258.72833251953125,"[2.915431306169118e-05, -9.903024908939697e-05, 3.8918483922276345e-05, 2.153942580706962e-05, 1.4881045863938683e-05, -8.177048006071405e-06]","[2.915431306169118e-05, -0.00010468718578389746, 3.8918483922276345e-05, 2.153942580706962e-05, 2.108854282058279e-05, -5.8595934345068665e-06]"
2880.0,25,"[0.01, 0.0, 0.0]",-0.009485324680694561,257.34259033203125,"[2.915431306169118e-05, -0.00010468718578389746, 3.8918483922276345e-05, 2.153942580706962e-05, 2.108854282058279e-05, -5.8595934345068665e-06]","[2.915431306169118e-05, -0.00011299451457491532, 3.82987117424804e-05, 2.2710761374476088e-05, 2.108854282058279e-05, -5.8595934345068665e-06]"
3000.0,26,"[-0.01, -0.0, -0.0]",-0.009999183918626895,257.34039306640625,"[2.915431306169118e-05, -0.00011299451457491532, 3.82987117424804e-05, 2.2710761374476088e-05, 2.108854282058279e-05, -5.8595934345068665e-06]","[2.915431306169118e-05, -0.00011600105917289844, 3.906440822276041e-05, 2.162916372913506e-05, 2.108854282058279e-05, -5.8595934345068665e-06]"
3120.0,27,"[-0.0, -0.01, -0.0]",-0.009742140955025574,256.6461181640625,"[2.915431306169118e-05, -0.00011600105917289844, 3.906440822276041e-05, 2.162916372913506e-05, 2.108854282058279e-05, -5.8595934345068665e-06]","[2.65039209651738e-05, -0.00012114462047215746, 4.101197867998633e-05, 2.342681430124929e-05, 2.108854282058279e-05, -5.8595934345068665e-06]"
3240.0,28,"[0.0, 0.0, 0.0]",0.0005142389424600972,255.2615509033203,"[2.65039209651738e-05, -0.00012114462047215746, 4.101197867998633e-05, 2.342681430124929e-05, 2.108854282058279e-05, -5.8595934345068665e-06]","[2.65039209651738e-05, -0.00012628730723266554, 4.101197867998633e-05, 2.342681430124929e-05, 2.108854282058279e-05, -5.8595934345068665e-06]"
3360.0,29,"[0.0, 0.0, 0.05]",-0.05025660658675598,255.95245361328125,"[2.65039209651738e-05, -0.00012628730723266554, 4.101197867998633e-05, 2.342681430124929e-05, 2.108854282058279e-05, -5.8595934345068665e-06]","[2.65039209651738e-05, -0.00013142999399317362, 4.101197867998633e-05, 2.342681430124929e-05, 1.753146569379119e-05, -1.144983640526111e-05]"
3480.0,30,"[0.0, 0.01, 0.0]",-0.009999790312424966,255.95188903808594,"[2.65039209651738e-05, -0.00013142999399317362, 4.101197867998633e-05, 2.342681430124929e-05, 1.753146569379119e-05, -1.144983640526111e-05]","[2.915431306169118e-05, -0.00013708465361371474, 3.988949371931169e-05, 2.102585495583316e-05, 1.753146569379119e-05, -1.144983640526111e-05]"
3600.0,31,"[-0.0, -0.01, -0.0]",-0.009999790312424966,255.95132446289062,"[2.915431306169118e-05, -0.00013708465361371474, 3.988949371931169e-05, 2.102585495583316e-05, 1.753146569379119e-05, -1.144983640526111e-05]","[2.65039209651738e-05, -0.00014223001881781704, 4.0692875030515036e-05, 2.355155421229482e-05, 1.753146569379119e-05, -1.144983640526111e-05]"
3720.0,32,"[0.05, 0.0, 0.0]",-0.04999979597965672,255.95077514648438,"[2.65039209651738e-05, -0.00014223001881781704, 4.0692875030515036e-05, 2.355155421229482e-05, 1.753146569379119e-05, -1.144983640526111e-05]","[2.65039209651738e-05, -0.00016062466606091202, 3.4172294024452454e-05, 2.4728685259114634e-05, 1.753146569379119e-05, -1.144983640526111e-05]"
3840.0,33,"[0.0, 0.05, 0.0]",-0.049485545702733114,254.5656280517578,"[2.65039209651738e-05, -0.00016062466606091202, 3.4172294024452454e-05, 2.4728685259114634e-05, 1.753146569379119e-05, -1.144983640526111e-05]","[3.97558814477607e-05, -0.0001683218636859931, 3.3520018285093306e-05, 1.1492787367702495e-05, 1.753146569379119e-05, -1.144983640526111e-05]"
3960.0,34,"[-0.05, -0.0, -0.0]",-0.04999937660450666,254.56394958496094,"[3.97558814477607e-05, -0.0001683218636859931, 3.3520018285093306e-05, 1.1492787367702495e-05, 1.753146569379119e-05, -1.144983640526111e-05]","[3.97558814477607e-05, -0.00016278380555740654, 4.0124743137063385e-05, 1.2023092739898592e-05, 1.753146569379119e-05, -1.144983640526111e-05]"
4080.0,35,"[0.0, 0.05, 0.0]",-0.04999979031242497,254.56338500976562,"[3.97558814477607e-05, -0.00016278380555740654, 4.0124743137063385e-05, 1.2023092739898592e-05, 1.753146569379119e-05, -1.144983640526111e-05]","[5.30078419303476e-05, -0.000173049933014715, 4.288051658102412e-05, -9.391666834274812e-07, 1.753146569379119e-05, -1.144983640526111e-05]"
4200.0,36,"[0.0, 0.05, 0.0]",-0.05,254.56338500976562,"[5.30078419303476e-05, -0.000173049933014715, 4.288051658102412e-05, -9.391666834274812e-07, 1.753146569379119e-05, -1.144983640526111e-05]","[6.62598024129345e-05, -0.00018588647134572657, 4.7285401207504684e-05, -1.343762451067321e-05, 1.753146569379119e-05, -1.144983640526111e-05]"
4320.0,37,"[-0.05, -0.0, -0.0]",-0.05,254.56338500976562,"[6.62598024129345e-05, -0.00018588647134572657, 4.7285401207504684e-05, -1.343762451067321e-05, 1.753146569379119e-05, -1.144983640526111e-05]","[6.62598024129345e-05, -0.00018549058883060088, 5.3198298941668404e-05, -1.0447431449459137e-05, 1.753146569379119e-05, -1.144983640526111e-05]"
4440.0,38,"[0.0, 0.01, 0.0]",-0.009484922307239766,253.1765594482422,"[6.62598024129345e-05, -0.00018549058883060088, 5.3198298941668404e-05, -1.0447431449459137e-05, 1.753146569379119e-05, -1.144983640526111e-05]","[6.891019450945187e-05, -0.0001988569008990614, 5.4689488911281114e-05, -1.2638534080512336e-05, 1.753146569379119e-05, -1.144983640526111e-05]"
4560.0,39,"[0.0, 0.0, 0.0]",0.0,253.1765594482422,"[6.891019450945187e-05, -0.0001988569008990614, 5.4689488911281114e-05, -1.2638534080512336e-05, 1.753146569379119e-05, -1.144983640526111e-05]","[6.891019450945187e-05, -0.00021222717768581032, 5.4689488911281114e-05, -1.2638534080512336e-05, 1.753146569379119e-05, -1.144983640526111e-05]"
4680.0,40,"[-0.05, -0.0, -0.0]",-0.04999979597965672,253.17601013183594,"[6.891019450945187e-05, -0.00021222717768581032, 5.4689488911281114e-05, -1.2638534080512336e-05, 1.753146569379119e-05, -1.144983640526111e-05]","[6.891019450945187e-05, -0.00021234549398997234, 5.903114937616356e-05, -7.633177093674343e-06, 1.753146569379119e-05, -1.144983640526111e-05]"
4800.0,41,"[0.0, 0.0, 0.05]",-0.05,253.17601013183594,"[6.891019450945187e-05, -0.00021234549398997234, 5.903114937616356e-05, -7.633177093674343e-06, 1.753146569379119e-05, -1.144983640526111e-05]","[6.891019450945187e-05, -0.00022571577077672126, 5.903114937616356e-05, -7.633177093674343e-06, 2.305507664768554e-05, -1.5109527128263472e-05]"
4920.0,42,"[-0.0, -0.05, -0.0]",-0.05,253.17601013183594,"[6.891019450945187e-05, -0.00022571577077672126, 5.903114937616356e-05, -7.633177093674343e-06, 2.305507664768554e-05, -1.5109527128263472e-05]","[5.565823402686497e-05, -0.00023653152118698452, 4.713202880580532e-05, -1.800048749113246e-06, 2.305507664768554e-05, -1.5109527128263472e-05]"
5040.0,43,"[-0.0, -0.0, -0.01]",-0.01,253.17601013183594,"[5.565823402686497e-05, -0.00023653152118698452, 4.713202880580532e-05, -1.800048749113246e-06, 2.305507664768554e-05, -1.5109527128263472e-05]","[5.565823402686497e-05, -0.00024733076980082517, 4.713202880580532e-05, -1.800048749113246e-06, 2.1799859252818402e-05, -1.4684587299648396e-05]"
5160.0,44,"[0.01, 0.0, 0.0]",-0.009742770017750677,252.48342895507812,"[5.565823402686497e-05, -0.00024733076980082517, 4.713202880580532e-05, -1.800048749113246e-06, 2.1799859252818402e-05, -1.4684587299648396e-05]","[5.565823402686497e-05, -0.0002607804105111832, 4.687256311966682e-05, -3.0995956409325157e-06, 2.1799859252818402e-05, -1.4684587299648396e-05]"
5280.0,45,"[0.01, 0.0, 0.0]",-0.01,252.48342895507812,"[5.565823402686497e-05, -0.0002607804105111832, 4.687256311966682e-05, -3.0995956409325157e-06, 2.1799859252818402e-05, -1.4684587299648396e-05]","[5.565823402686497e-05, -0.00027423005122154126, 4.678290748703377e-05, -4.421755402027072e-06, 2.1799859252818402e-05, -1.4684587299648396e-05]"
5400.0,46,"[0.0, 0.05, 0.0]",-0.05,252.48342895507812,"[5.565823402686497e-05, -0.00027423005122154126, 4.678290748703377e-05, -4.421755402027072e-06, 2.1799859252818402e-05, -1.4684587299648396e-05]","[6.891019450945187e-05, -0.000287591468621412, 6.000968869485497e-05, -3.6052289098219404e-06, 2.1799859252818402e-05, -1.4684587299648396e-05]"
5520.0,47,"[-0.0, -0.05, -0.0]",-0.05,252.48342895507812,"[6.891019450945187e-05, -0.000287591468621412, 6.000968869485497e-05, -3.6052289098219404e-06, 2.1799859252818402e-05, -1.4684587299648396e-05]","[5.565823402686497e-05, -0.00029839720710143956, 4.699875560872217e-05, -6.1211933094547645e-06, 2.1799859252818402e-05, -1.4684587299648396e-05]"
5640.0,48,"[-0.0, -0.05, -0.0]",-0.049742775684982435,251.79086303710938,"[5.565823402686497e-05, -0.00029839720710143956, 4.699875560872217e-05, -6.1211933094547645e-06, 2.1799859252818402e-05, -1.4684587299648396e-05]","[4.2406273544278076e-05, -0.0003066293542450408, 3.442109534156158e-05, -1.0294551529873241e-05, 2.1799859252818402e-05, -1.4684587299648396e-05]"
5760.0,49,"[-0.0, -0.01, -0.0]",-0.01,251.79086303710938,"[4.2406273544278076e-05, -0.0003066293542450408, 3.442109534156158e-05, -1.0294551529873241e-05, 2.1799859252818402e-05, -1.4684587299648396e-05]","[3.9755881447760696e-05, -0.00031434354997485144, 3.203425471366198e-05, -1.144675380477537e-05, 2.1799859252818402e-05, -1.4684587299648396e-05]"
5880.0,50,"[-0.0, -0.0, -0.05]",-0.05,251.79086303710938,"[3.9755881447760696e-05, -0.00031434354997485144, 3.203425471366198e-05, -1.144675380477537e-05, 2.1799859252818402e-05, -1.4684587299648396e-05]","[3.9755881447760696e-05, -0.0003220574523288517, 3.203425471366198e-05, -1.144675380477537e-05, 1.6254202020079732e-05, -1.8310783656023004e-05]"
