time,state,action,reward,next_state
300.0,"[0.0, -1.6135553924487246e-05, 9.577088083800212e-05, 0.00023387550514895173, -0.002669897799710783, 0.00027125654544360884]","[0.0, 0.0, 0.01]",59.57864332598274,"[ 0.00000000e+00 -1.61355539e-05  1.03283071e-04  2.30656499e-04
 -1.33522764e-03  3.14595087e-04]"
330.0,"[0.0, -1.6135553924487273e-05, 0.00010328307115407157, 0.00023065649944917474, -0.001335227637899806, 0.0003145950870449692]","[0.0, 0.0, 0.05]",48.49972133980555,"[ 0.00000000e+00 -1.61355539e-05  1.10687248e-04  2.27196273e-04
  5.29815837e-03  1.43356262e-04]"
360.0,"[0.0, -1.6135553924487273e-05, 0.00011068724811509282, 0.00022719627336264132, 0.005298158374488036, 0.00014335626233884252]","[0.0, 0.0, 0.0]",43.65283610116148,"[ 0.00000000e+00 -1.61355539e-05  1.17975668e-04  2.23498446e-04
  5.30002334e-03 -2.80324842e-05]"
390.0,"[0.0, -1.6135553924487327e-05, 0.00011797566843858996, 0.00022349844559108693, 0.005300023335697412, -2.8032484234337217e-05]","[-0.0, -0.0, -0.05]",51.97517435024565,"[ 0.00000000e+00 -1.61355539e-05  1.25140710e-04  2.19566883e-04
 -1.32616998e-03  1.48564486e-05]"
420.0,"[0.0, -1.613555392448738e-05, 0.00012514070990028798, 0.00021956688331990353, -0.0013261699821691534, 1.4856448554035467e-05]","[-0.0, -0.0, -0.05]",49.19401184351045,"[ 0.00000000e+00 -1.61355539e-05  1.32174879e-04  2.15405698e-04
 -7.94751167e-03  2.71978207e-04]"
450.0,"[0.0, -1.6135553924487354e-05, 0.0001321748793054291, 0.0002154056981738399, -0.0079475116700279, 0.0002719782074915886]","[0.0, 0.0, 0.01]",37.405937585809625,"[ 0.00000000e+00 -1.61355539e-05  1.39070820e-04  2.11019242e-04
 -6.61005851e-03  4.85965859e-04]"
480.0,"[0.0, -1.613555392448741e-05, 0.00013907082032515005, 0.00021101924191706782, -0.006610058511340242, 0.0004859658592301349]","[0.0, 0.0, 0.05]",11.106359046512807,"[ 0.00000000e+00 -1.61355539e-05  1.45821321e-04  2.06412102e-04
  3.16269119e-05  4.85196925e-04]"
510.0,"[0.0, -1.6135553924487463e-05, 0.0001458213211897248, 0.00020641210190211058, 3.1626911926940244e-05, 0.0004851969252416505]","[0.0, 0.0, 0.05]",42.959117520063046,"[ 0.00000000e+00 -1.61355539e-05  1.52419322e-04  2.01589096e-04
  6.66981454e-03  2.69672210e-04]"
540.0,"[0.0, -1.6135553924487463e-05, 0.0001524193222306279, 0.00020158909627239314, 0.0066698145373168625, 0.0002696722096766992]","[-0.0, -0.0, -0.01]",42.26368356427247,"[ 0.00000000e+00 -1.61355539e-05  1.58857923e-04  1.96555269e-04
  5.35054353e-03  9.67151437e-05]"
570.0,"[0.0, -1.6135553924487463e-05, 0.00015885792326353023, 0.00019655526892343157, 0.005350543530822644, 9.671514372803707e-05]","[-0.0, -0.0, -0.05]",20.109269447828865,"[ 0.00000000e+00 -1.61355539e-05  1.65130391e-04  1.91315884e-04
 -1.27164254e-03  1.37905296e-04]"
