time,state,action,reward,next_state
300.0,"[0.0, 1.5782205055645768e-06, 5.9055224087696515e-05, 0.0001268999234345176, -0.002685417176619984, 6.027930474331805e-05]","[0.0, 0.0, 0.0]",91.48627727828307,"[ 0.00000000e+00  1.57822051e-06  6.31276013e-05  1.24924041e-04
 -2.68206387e-03  1.47079652e-04]"
330.0,"[0.0, 1.5782205055645633e-06, 6.31276012933592e-05, 0.00012492404097963353, -0.0026820638663460493, 0.00014707965157310975]","[0.0, 0.0, 0.05]",110.89496904075486,"[0.00000000e+00 1.57822051e-06 6.71339597e-05 1.22817513e-04
 3.94660986e-03 1.94778196e-05]"
360.0,"[0.0, 1.5782205055645633e-06, 6.713395970295347e-05, 0.0001228175130603804, 0.003946609863037958, 1.9477819606838026e-05]","[-0.0, -0.0, -0.05]",92.20514758805939,"[ 0.00000000e+00  1.57822051e-06  7.10701095e-05  1.20582543e-04
 -2.67733953e-03  1.06103981e-04]"
390.0,"[0.0, 1.5782205055645362e-06, 7.107010946998745e-05, 0.00012058254268200886, -0.0026773395291960554, 0.00010610398076351342]","[0.0, 0.0, 0.0]",65.15640324500237,"[ 0.00000000e+00  1.57822051e-06  7.49319342e-05  1.18221467e-04
 -2.67250872e-03  1.92619178e-04]"
420.0,"[0.0, 1.578220505564509e-06, 7.493193417211273e-05, 0.00011822146717479296, -0.002672508720550596, 0.00019261917846007695]","[0.0, 0.0, 0.0]",38.119663236806446,"[ 0.00000000e+00  1.57822051e-06  7.87153951e-05  1.15736756e-04
 -2.66488300e-03  2.78932935e-04]"
450.0,"[0.0, 1.578220505564482e-06, 7.87153951160757e-05, 0.00011573675574965186, -0.0026648830043750193, 0.0002789329351704302]","[0.0, 0.0, 0.05]",40.907686241618194,"[0.00000000e+00 1.57822051e-06 8.24165356e-05 1.13131007e-04
 3.96804516e-03 1.50706621e-04]"
480.0,"[0.0, 1.5782205055644277e-06, 8.241653556137973e-05, 0.00011313100691585097, 0.0039680451631786155, 0.00015070662102383993]","[-0.0, -0.0, -0.01]",23.603587112511377,"[0.00000000e+00 1.57822051e-06 8.60314849e-05 1.10406946e-04
 2.64634021e-03 6.51723706e-05]"
510.0,"[0.0, 1.5782205055644006e-06, 8.603148485824129e-05, 0.00011040694576348306, 0.002646340207146867, 6.517237061312383e-05]","[-0.0, -0.0, -0.05]",23.58358000687349,"[ 0.00000000e+00  1.57822051e-06  8.95564625e-05  1.07567421e-04
 -3.97545176e-03  1.93818326e-04]"
540.0,"[0.0, 1.5782205055643735e-06, 8.955646249551253e-05, 0.00010756742111357115, -0.003975451759961408, 0.00019381832599964444]","[-0.0, -0.0, -0.01]",33.271062694948796,"[ 0.00000000e+00  1.57822051e-06  9.29877821e-05  1.04615403e-04
 -5.29160907e-03  3.65111259e-04]"
570.0,"[0.0, 1.5782205055643735e-06, 9.298778205433684e-05, 0.00010461540253877364, -0.0052916090651975575, 0.00036511125893468787]","[0.0, 0.0, 0.0]",23.5630015504521,"[ 0.00000000e+00  1.57822051e-06  9.63218551e-05  1.01553977e-04
 -5.27703636e-03  5.36022359e-04]"
